0.000000	5.687383
0.000200	11.293768
0.000400	16.820066
0.000600	22.267179
0.000800	27.636000
0.001000	32.927406
0.001200	38.142277
0.001400	43.281471
0.001600	48.345848
0.001800	53.336250
0.002000	58.253517
0.002200	63.098476
0.002400	67.871948
0.002600	72.574745
0.002800	77.207664
0.003000	81.771507
0.003200	86.267059
0.003400	90.695091
0.003600	95.056381
0.003800	99.351685
0.004000	103.581757
0.004200	107.747345
0.004400	111.849182
0.004600	115.888000
0.004800	119.864525
0.005000	123.779465
0.005200	127.633537
0.005400	131.427429
0.005600	135.161850
0.005800	138.837463
0.006000	142.454956
0.006200	146.015015
0.006400	149.518280
0.006600	152.965424
0.006800	156.357086
0.007000	159.693909
0.007200	162.976532
0.007400	166.205597
0.007600	169.381714
0.007800	172.505493
0.008000	175.577560
0.008200	178.598511
0.008400	181.568939
0.008600	184.489426
0.008800	187.360565
0.009000	190.182938
0.009200	192.957123
0.009400	195.683670
0.009600	198.363144
0.009800	200.996109
0.010000	203.583099
0.010200	206.124664
0.010400	208.621338
0.010600	211.073654
0.010800	213.482147
0.011000	215.847321
0.011200	218.169693
0.011400	220.449768
0.011600	222.688065
0.011800	224.885071
0.012000	227.041275
0.012200	229.157166
0.012400	231.233231
0.012600	233.269943
0.012800	235.267776
0.013000	237.227188
0.013200	239.148651
0.013400	241.032623
0.013600	242.879547
0.013800	244.689880
0.014000	246.464050
0.014200	248.202499
0.014400	249.905670
0.014600	251.573990
0.014800	253.207870
0.015000	254.807739
0.015200	256.374023
0.015400	257.907104
0.015600	259.407410
0.015800	260.875336
0.016000	262.311279
0.016200	263.715637
0.016400	265.088776
0.016600	266.431091
0.016800	267.742981
0.017000	269.024811
0.017200	270.276947
0.017400	271.499756
0.017600	272.693634
0.017800	273.858887
0.018000	274.995911
0.018200	276.105042
0.018400	277.186646
0.018600	278.241058
0.018800	279.268616
0.019000	280.269653
0.019200	281.244507
0.019400	282.193512
0.019600	283.116974
0.019800	284.015259
0.020000	284.888641
0.020200	285.737457
0.020400	286.562012
0.020600	287.362640
0.020800	288.139618
0.021000	288.893250
0.021200	289.623840
0.021400	290.331696
0.021600	291.017120
0.021800	291.680359
0.022000	292.321747
0.022200	292.941528
0.022400	293.540009
0.022600	294.117462
0.022800	294.674133
0.023000	295.210327
0.023200	295.726318
0.023400	296.222351
0.023600	296.698669
0.023800	297.155548
0.024000	297.593262
0.024200	298.012054
0.024400	298.412170
0.024600	298.793854
0.024800	299.157379
0.025000	299.502960
0.025200	299.830841
0.025400	300.141266
0.025600	300.434448
0.025800	300.710663
0.026000	300.970093
0.026200	301.212982
0.026400	301.439575
0.026600	301.650085
0.026800	301.844696
0.027000	302.023682
0.027200	302.187225
0.027400	302.335541
0.027600	302.468842
0.027800	302.587311
0.028000	302.691193
0.028200	302.780670
0.028400	302.855927
0.028600	302.917206
0.028800	302.964661
0.029000	302.998505
0.029200	303.018921
0.029400	303.026123
0.029600	303.020264
0.029800	303.001556
0.030000	302.970184
0.030200	302.926300
0.030400	302.870117
0.030600	302.801788
0.030800	302.721497
0.031000	302.629425
0.031200	302.525726
0.031400	302.410583
0.031600	302.284180
0.031800	302.146637
0.032000	301.998169
0.032200	301.838898
0.032400	301.669006
0.032600	301.488647
0.032800	301.297974
0.033000	301.097137
0.033200	300.886292
0.033400	300.665588
0.033600	300.435181
0.033800	300.195221
0.034000	299.945831
0.034200	299.687164
0.034400	299.419373
0.034600	299.142609
0.034800	298.856995
0.035000	298.562683
0.035200	298.259796
0.035400	297.948456
0.035600	297.628815
0.035800	297.300995
0.036000	296.965149
0.036200	296.621399
0.036400	296.269836
0.036600	295.910614
0.036800	295.543854
0.037000	295.169678
0.037200	294.788208
0.037400	294.399567
0.037600	294.003876
0.037800	293.601257
0.038000	293.191803
0.038200	292.775665
0.038400	292.352905
0.038600	291.923676
0.038800	291.488068
0.039000	291.046204
0.039200	290.598175
0.039400	290.144104
0.039600	289.684082
0.039800	289.218231
0.040000	288.746643
0.040200	288.269409
0.040400	287.786652
0.040600	287.298462
0.040800	286.804932
0.041000	286.306152
0.041200	285.802216
0.041400	285.293243
0.041600	284.779297
0.041800	284.260498
0.042000	283.736938
0.042200	283.208679
0.042400	282.675842
0.042600	282.138489
0.042800	281.596710
0.043000	281.050598
0.043200	280.500244
0.043400	279.945709
0.043600	279.387115
0.043800	278.824493
0.044000	278.257965
0.044200	277.687592
0.044400	277.113464
0.044600	276.535645
0.044800	275.954224
0.045000	275.369263
0.045200	274.780853
0.045400	274.189056
0.045600	273.593964
0.045800	272.995636
0.046000	272.394135
0.046200	271.789551
0.046400	271.181946
0.046600	270.571381
0.046800	269.957916
0.047000	269.341644
0.047200	268.722626
0.047400	268.100922
0.047600	267.476593
0.047800	266.849701
0.048000	266.220306
0.048200	265.588470
0.048400	264.954285
0.048600	264.317780
0.048800	263.679016
0.049000	263.038055
0.049200	262.394958
0.049400	261.749786
0.049600	261.102600
0.049800	260.453461
0.050000	259.802429
0.050200	259.149536
0.050400	258.494843
0.050600	257.838409
0.050800	257.180267
0.051000	256.520508
0.051200	255.859146
0.051400	255.196243
0.051600	254.531860
0.051800	253.866043
0.052000	253.198837
0.052200	252.530289
0.052400	251.860443
0.052600	251.189346
0.052800	250.517059
0.053000	249.843613
0.053200	249.169067
0.053400	248.493454
0.053600	247.816818
0.053800	247.139206
0.054000	246.460663
0.054200	245.781219
0.054400	245.100922
0.054600	244.419815
0.054800	243.737946
0.055000	243.055344
0.055200	242.372055
0.055400	241.688126
0.055600	241.003571
0.055800	240.318451
0.056000	239.632797
0.056200	238.946640
0.056400	238.260025
0.056600	237.572983
0.056800	236.885544
0.057000	236.197754
0.057200	235.509628
0.057400	234.821228
0.057600	234.132568
0.057800	233.443680
0.058000	232.754608
0.058200	232.065384
0.058400	231.376022
0.058600	230.686569
0.058800	229.997055
0.059000	229.307510
0.059200	228.617966
0.059400	227.928436
0.059600	227.238968
0.059800	226.549576
0.060000	225.860306
0.060200	225.171173
0.060400	224.482208
0.060600	223.793442
0.060800	223.104889
0.061000	222.416580
0.061200	221.728546
0.061400	221.040817
0.061600	220.353409
0.061800	219.666351
0.062000	218.979660
0.062200	218.293365
0.062400	217.607498
0.062600	216.922073
0.062800	216.237122
0.063000	215.552658
